id,header,new_category GT,Act GT,box_index,label,topic,insight,quotes,insight_GT,url_link
18363,3 Dividend-Paying AI Stocks for 2026 | The Motley Fool,recap/review,NO,2,informative,Black Hills data center positioning,"Black Hills is geographically positioned to benefit from the growth of AI data centers, which could support its long dividend increase streak.","This company's got what it needs to be a reliable dividend stock for a somewhat unusual reason: its location.
Its strong regional presence in Wyoming, Colorado, Nebraska, and a handful of surrounding states means it's ideally positioned geographically speaking.
That's why so many data center owners and operators are now choosing to establish sites served by Black Hills.",DROP,https://www.fool.com/investing/2026/04/13/3-dividend-paying-ai-stocks-for-2026/?source=iedfolrf0000001
18363,3 Dividend-Paying AI Stocks for 2026 | The Motley Fool,recap/review,NO,3,informative,Black Hills and NorthWestern Energy merger,"Black Hills is planning to merge with NorthWestern Energy, which is expected to create more scale and improve fiscal efficiency.","Just a heads-up here -- Black Hills and rival utility name NorthWestern Energy are going to be merging soon.
This won't change the investment thesis, except perhaps to improve it by creating more scale, which tends to improve fiscal efficiency.",informative,https://www.fool.com/investing/2026/04/13/3-dividend-paying-ai-stocks-for-2026/?source=iedfolrf0000001
11205,Why Nvidia Might Be the Safest Way to Play Crypto | The Motley Fool,recap/review,NO,,,(no insights extracted),,,,https://www.fool.com/investing/2025/10/28/why-nvidia-might-be-the-safest-way-to-play-crypto/?source=iedfolrf0000001
17591,Why Micron Stock Keeps Going Down | The Motley Fool,recap/review,NO,0,informative,Alphabet compression technology,"Alphabet has developed a new compression technology that significantly shrinks memory size while increasing performance, potentially reducing demand for Micron's HBM chips.","news broke that Alphabet (GOOG +3.24%) has developed new compression technology that shrinks memory size six times while increasing performance and data recall.
Worries that this would reduce demand for Micron's high-bandwidth memory (HBM) chips subtracted 3.4% from Micron's market capitalization yesterday.",informative,https://www.fool.com/investing/2026/03/26/why-micron-stock-keeps-going-down/?source=iedfolrf0000001
17591,Why Micron Stock Keeps Going Down | The Motley Fool,recap/review,NO,1,informative,Morgan Stanley sees buying opportunity,"Morgan Stanley believes the recent sell-off in Micron stock presents a buying opportunity, citing strong customer demand and pre-payments for HBM chips.","in a note out this morning, Morgan Stanley thinks the sell-off in Micron stock might actually be giving investors a buying opportunity.
Memory is ""THE bottleneck"" to expanding AI capacity, argues the analyst (employing all-caps to emphasize the point).
Moreover, the memory shortages are increasing and customers are pre-paying for HBM deliveries -- indicating that Micron's customers, at least, don't think Google has solved the problem.",DROP,https://www.fool.com/investing/2026/03/26/why-micron-stock-keeps-going-down/?source=iedfolrf0000001
17793,Warren Buffett Says He'd Buy 'A Whole Lot' Of Apple If It Gets Cheaper— And He's Not Losing Sleep Over Ca,recap/review,NO,,,(no insights extracted),,,,https://www.benzinga.com/markets/tech/26/03/51568142/warren-buffett-says-hed-buy-a-whole-lot-of-apple-if-it-gets-cheaper-and-hes-not-losing-sleep-over-ca?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel
12880,UiPath Shares Surge. Is It Too Late to Buy the Stock? | The Motley Fool,recap/review,NO,0,evidance-event,UiPath Q3 Revenue and EPS Beat,"UiPath reported strong fiscal third-quarter results, with revenue and adjusted EPS exceeding analyst expectations, indicating robust performance and demand. The company also generated positive operating and free cash flow.","For its fiscal third quarter, revenue rose 16% year over year to $411 million, cruising past analyst expectations of $392.9 million, as compiled by Fiscal AI data.
Adjusted earnings per share (EPS) surged 45% to $0.16, topping the $0.15 consensus.
The company generated $28 million in both operating cash flow and free cash flow.",evidance-event,https://www.fool.com/investing/2025/12/07/uipath-shares-surge-is-it-too-late-to-buy-the/?source=iedfolrf0000001
12880,UiPath Shares Surge. Is It Too Late to Buy the Stock? | The Motley Fool,recap/review,NO,1,evidance-event,UiPath Q4 Guidance Exceeds Consensus,"UiPath provided fourth-quarter revenue and ARR guidance that, at the midpoint, surpasses analyst consensus, suggesting continued positive business momentum.","Looking ahead, UIPath forecast fourth-quarter revenue in the range of $462 million to $467 million, with the midpoint above the $463.1 million analyst consensus.
It guided for ARR between $1.844 billion and $1.849 billion.",evidance-event,https://www.fool.com/investing/2025/12/07/uipath-shares-surge-is-it-too-late-to-buy-the/?source=iedfolrf0000001
12880,UiPath Shares Surge. Is It Too Late to Buy the Stock? | The Motley Fool,recap/review,NO,2,informative,UiPath AI Agent Orchestration Adoption,"UiPath is seeing early adoption of its AI agent orchestration strategy, with a significant number of companies creating AI agents on its platform.","UiPath said it was seeing strong momentum in its AI agent orchestration strategy, although it said it was still early.
It noted that more than 950 companies are already creating AI agents using its platform, and that its Maestro has orchestrated more than 365,000 processes.",informative,https://www.fool.com/investing/2025/12/07/uipath-shares-surge-is-it-too-late-to-buy-the/?source=iedfolrf0000001
17382,"I Just Put More Than $10,000 Into These 3 Tech Stocks. Here's Why. | The Motley Fool",recap/review,NO,0,informative,AMD GPU partnerships,"Advanced Micro Devices has secured large GPU commitments from OpenAI and Meta Platforms, which include warrants tied to AMD's stock performance and require the adoption of AMD's ROCm software.","Both companies have made large 6-gigawatt commitments to buy AMD's GPUs, while AMD has given both companies warrants equal to about 10% (each) of its current shares outstanding.
The final tranche is believed to be at $600, which is about triple AMD's current share price.",evidance-event,https://www.fool.com/investing/2026/03/21/i-just-put-more-than-10000-into-these-3-tech-stock/?source=iedfolrf0000001
17382,"I Just Put More Than $10,000 Into These 3 Tech Stocks. Here's Why. | The Motley Fool",recap/review,NO,1,informative,ServiceNow generative AI growth,"ServiceNow's generative AI suite, Now Assist, has achieved $600 million in annual contract value and is projected to exceed $1 billion by year-end, indicating strong adoption.","The company's generative AI suite, Now Assist, has been growing quickly, with its annual contract value (ACV) hitting $600 million last quarter, and it is projected to grow to more than $1 billion by year's end.",evidance-event,https://www.fool.com/investing/2026/03/21/i-just-put-more-than-10000-into-these-3-tech-stock/?source=iedfolrf0000001
17382,"I Just Put More Than $10,000 Into These 3 Tech Stocks. Here's Why. | The Motley Fool",recap/review,NO,2,informative,Pinterest AI shopping platform,"Pinterest has enhanced its platform with AI-driven shopping discovery features, including multimodal search and virtual try-on, alongside AI tools for advertisers.","Pinterest has used AI to turn its platform into a premier shopping discovery platform with multimodal search, virtual try-on features, personalized curation, and an AI shopping assistant.
Meanwhile, it's using AI to help advertisers better target users and improve conversions.",DROP,https://www.fool.com/investing/2026/03/21/i-just-put-more-than-10000-into-these-3-tech-stock/?source=iedfolrf0000001
17382,"I Just Put More Than $10,000 Into These 3 Tech Stocks. Here's Why. | The Motley Fool",recap/review,NO,3,informative,Elliott Investment Management Pinterest stake,"Activist investor Elliott Investment Management has acquired $1 billion in convertible notes for Pinterest to fund share repurchases, signaling confidence in the stock's valuation.","The company also has the backing of renowned activist investor Elliott Investment Management, which recently bought $1 billion in convertible notes to help Pinterest fund an accelerated share repurchase (ASR) agreement and ongoing buyback plan.",evidance-event,https://www.fool.com/investing/2026/03/21/i-just-put-more-than-10000-into-these-3-tech-stock/?source=iedfolrf0000001
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,0,evidance-event,August inflation rate increase,"The US inflation rate rose to 2.9% in August, the highest level since January, indicating potential inflationary pressures.","Then came the plot twist: August inflation ticked up to 2.9%, the highest since January.",evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,1,evidance-event,Jobless claims surge,"US jobless claims increased significantly to 263,000, the highest since October 2021, suggesting a potential weakening of the labor market.","Jobless claims jumped to 263,000—the worst since October 2021—hinting the labor engine is sputtering.",evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,2,evidance-event,Adobe Q3 earnings beat,"Adobe reported Q3 earnings per share of $5.31, exceeding analyst estimates of $5.18, indicating stronger-than-expected profitability.","Adobe Inc. (NASDAQ:ADBE) reported third-quarter earnings of $5.31 per share, which beat the analyst estimate of $5.18.",evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,3,informative,Apple Watch Ultra 3 launch,"Apple announced the Apple Watch Ultra 3, available for pre-order with availability starting September 19.","The firm introduced Apple Watch Ultra 3.
The company said Apple Watch Ultra 3 can be pre-ordered today, with availability beginning Friday, September 19.",informative,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,4,evidance-event,Microsoft antitrust resolution,Microsoft has agreed to separate its Teams platform from its productivity applications to avoid a substantial antitrust penalty from the European Union.,Microsoft Corporation has successfully evaded a substantial antitrust penalty as the European Union has agreed to the tech behemoth’s commitment to separate its Teams platform from its productivity applications.,evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,5,informative,Alibaba AI model release,Alibaba Group Holding Limited has released its latest artificial intelligence model.,Alibaba Group Holding Limited (NYSE:BABA) released its latest artificial intelligence model.,informative,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,6,informative,Gigs and AT&T alliance,"Gigs, a mobile services platform, has formed a strategic alliance with AT&T.","Gigs, a mobile services platform, announced Friday a strategic alliance with AT&T, the nation’s largest wireless network.",informative,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,7,evidance-event,Tesla Model Y L sold out,"Tesla's six-seater Model Y L is reportedly sold out in the Chinese market, despite broader sales challenges.","Tesla, Inc.’s (NASDAQ:TSLA) six-seater Model Y L is reportedly sold out in the Chinese market amid the company’s poor sales in multiple regions.",evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,8,informative,NIO equity offering plans,NIO Inc. plans to raise capital through a significant equity offering.,NIO Inc. (NYSE:NIO) unveiled plans to raise fresh capital through a sizable equity offering.,evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,9,evidance-event,XPeng P7+ recall,XPeng Inc. is initiating a large recall for its P7+ electric sedan due to a potential steering-assist defect identified by regulators.,XPeng Inc. (NYSE:XPEV) initiated a large recall of its P7+ electric sedan to address a potential steering-assist defect identified by regulators.,evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,10,evidance-event,DOJ sues Uber,"The U.S. Department of Justice has filed a lawsuit against Uber Technologies, Inc. for alleged discrimination against disabled passengers.","The U.S. Department of Justice has sued Uber Technologies, Inc. (NYSE:UBER) over alleged discrimination against disabled passengers on its platform.",evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,YES,0,evidance-event,Q2 Revenue Beat and Raised Guidance,"SoundHound AI reported Q2 revenue significantly above estimates and raised its full-year revenue outlook, indicating strong demand and positive business momentum, though gross margins compressed.","The company announced revenue of $42.7 million, more than doubling results from the prior year, up 217% year-over-year thanks to rapid expansion and key acquisitions.
This total exceeded Wall Street's consensus estimate of $32.9 million by nearly $9.8 million, or 29.9%.
SoundHound AI raised its full-year 2025 revenue outlook, now expecting $160 million to $178 million, up from a prior full-year 2025 range of $157 million to $177 million.",evidance-event,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,YES,1,evidance-event,Gross Margin Compression,"The company experienced a significant decrease in gross margins due to the integration of lower-margin acquired businesses, a factor that requires ongoing attention for improvement.","Despite the record topline growth and narrowed non-GAAP net loss, gross margins compressed to 39.0% from 63.0% last year, reflecting the impact of newly acquired, lower-margin businesses.
However, gross margin fell sharply to 39.0%, down from 63.0% in Q2 2024.
The main driver of this contraction was the addition of lower-margin professional services and call center businesses, acquired through companies like Amelia and SYNQ3.",evidance-event,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,YES,2,evidance-event,Customer Wins and Expansions,"SoundHound AI secured significant customer renewals and expansions across restaurant, automotive, and healthcare sectors, alongside new OEM awards and financial institution partnerships.","In restaurants, it renewed and expanded contracts with brands like MOD Pizza and Chipotle, while adding new customers such as Red Lobster and IHOP.
Automotive growth was enriched by new original equipment manufacturer (OEM) awards in China, rollout of chat AI in North America, and continued expansion with KIA India.
Its healthcare push added large group clients like Primary Health Solutions and Allina Health.
SoundHound works with seven of the top ten global financial institutions, and either renewed or had upsells with four of them.",evidance-event,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,YES,3,informative,Launch of Amelia 7 Platform,"SoundHound AI launched its next-generation agentic AI platform, Amelia 7, which is currently being piloted or migrated by 15 enterprise customers.","During the quarter, SoundHound AI saw wins and expansions across several industry verticals.
The quarter also saw the debut and commercial uptake of new offerings.
Amelia 7"" was launched as a next-generation agentic AI platform—meaning a software agent able to understand, reason, and act in more human-like ways—which now has 15 enterprise customers piloting or migrating to it.",informative,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,YES,4,informative,Expanded Strategic Alliances,The company expanded its strategic alliances with a new partnership with Acrelec and channel partners like AVANT Communications to broaden its international presence.,"Strategic alliances were also expanded, including a new partnership with global restaurant technology specialist Acrelec and channel partners such as AVANT Communications, all aimed at broadening the company’s international presence.",informative,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8878,Should You Buy Figma Stock Before Sept. 3? Wall Street Has a Near-Unanimous Answer. | The Motley Fool,recap/review,NO,0,evidance-event,Figma IPO stock surge,"Figma's stock price surged 250% on its first day of trading after its IPO, indicating significant initial market excitement, though it has since pulled back.","Figma generated a lot of excitement when it went public on July 31.
Ahead of the public offering, the stock was priced at $33 per share, but soared out of the gate and never looked back, climbing to $115.50, surging 250% on its first day of trading.",evidance-event,https://www.fool.com/investing/2025/08/28/should-you-buy-figma-stock-before-sept-3-wall-stre/?source=iedfolrf0000001
8878,Should You Buy Figma Stock Before Sept. 3? Wall Street Has a Near-Unanimous Answer. | The Motley Fool,recap/review,NO,1,evidance-event,Figma Q1 profit reported,"Figma reported a profit of $8.6 million for the quarter ended March 31, a significant swing from its previous year's net loss, driven by revenue growth.","For the quarter ended March 31, revenue grew 46% to $228 million, and the company swung to a profit of $8.6 million, or earnings per share (EPS) of $0.04.",evidance-event,https://www.fool.com/investing/2025/08/28/should-you-buy-figma-stock-before-sept-3-wall-stre/?source=iedfolrf0000001
8878,Should You Buy Figma Stock Before Sept. 3? Wall Street Has a Near-Unanimous Answer. | The Motley Fool,recap/review,NO,2,informative,Analyst ratings on Figma,"A majority of the nine analysts covering Figma rate the stock as a 'hold', with only two rating it a 'buy' or 'strong buy', suggesting caution from Wall Street.","Of the nine analysts who have proffered an opinion thus far, seven -- or 78% -- rate the stock a hold, while the other two rate it a buy or strong buy.",DROP,https://www.fool.com/investing/2025/08/28/should-you-buy-figma-stock-before-sept-3-wall-stre/?source=iedfolrf0000001
12223,Why Shares in Alphabet Bucked The Trend Today | The Motley Fool,recap/review,NO,,,(no insights extracted),,,,https://www.fool.com/investing/2025/11/21/why-shares-in-alphabet-bucked-the-trend-today/?source=iedfolrf0000001
11980,Michael Burry's Warning to Wall Street Just Rang Out Loud and Clear. Should You Listen? | The Motley Fool,recap/review,NO,0,evidance-event,Michael Burry closes hedge fund,"Hedge fund manager Michael Burry has closed his fund, Scion Asset Management, citing concerns about market valuations, which is a bearish signal for the broader market.","The hedge fund manager ended registration of Scion Asset Management as of Nov. 10, Bloomberg reported, according to a Securities and Exchange Commission filing.
My estimation of value in securities is not now, and has not been for some time, in sync with the markets.",evidance-event,https://www.fool.com/investing/2025/11/17/michael-burrys-warning-to-wall-street-rang-out/?source=iedfolrf0000001
11980,Michael Burry's Warning to Wall Street Just Rang Out Loud and Clear. Should You Listen? | The Motley Fool,recap/review,NO,1,evidance-event,Burry bets against AI stocks,"Michael Burry took significant positions betting against Nvidia and Palantir Technologies by purchasing put options valued at over $1 billion, indicating a bearish stance on these major AI players due to valuation concerns.","In the third quarter of this year, the famous investor placed a bet against two of the most successful AI stocks around, Nvidia (NVDA 3.58%) and Palantir Technologies (PLTR 6.52%).
Before this, in the third quarter of this year, Burry bought put options in Nvidia and Palantir, totaling more than $1 billion.
A put option, allowing the investor to potentially sell the stock at a certain price by an agreed date, is a bet that the stock will fall.",evidance-event,https://www.fool.com/investing/2025/11/17/michael-burrys-warning-to-wall-street-rang-out/?source=iedfolrf0000001
3492,3 Top Warren Buffett Stocks to Buy Right Now | The Motley Fool,recap/review,NO,0,informative,Coca-Cola Q4 results,"Coca-Cola reported strong fourth-quarter results, including a 14% year-over-year increase in organic revenue and a 12% increase in comparable EPS, indicating positive business momentum.","It just reported excellent fourth-quarter results, including a 14% year-over-year increase in organic revenue and a 12% increase in comparable earnings per share (EPS).",evidance-event,https://www.fool.com/investing/2025/02/21/3-top-warren-buffett-stocks-to-buy-right-now/?source=iedfolrf0000001
3492,3 Top Warren Buffett Stocks to Buy Right Now | The Motley Fool,recap/review,NO,1,informative,Domino's Pizza store growth,"Domino's Pizza continues to expand its global footprint, adding 805 new stores over the last four years, with a significant portion in international markets, demonstrating ongoing expansion.","Over the last four years, it added 805 new stores, 637 of which were in international markets.
That brings its grand total to 21,002.",evidance-event,https://www.fool.com/investing/2025/02/21/3-top-warren-buffett-stocks-to-buy-right-now/?source=iedfolrf0000001
3492,3 Top Warren Buffett Stocks to Buy Right Now | The Motley Fool,recap/review,NO,2,informative,Amazon 2024 revenue and profit,"Amazon's retail business generated $268 billion in revenue in 2024, and the company reported a record profit of $59 billion on $637 billion of total revenue last year.","The company's retail business, including online and physical stores, hauled in $268 billion in revenue in 2024.
Amazon can invest in these new technologies while reporting a growing profit, which reached a record $59 billion last year on $637 billion of total revenue.",evidance-event,https://www.fool.com/investing/2025/02/21/3-top-warren-buffett-stocks-to-buy-right-now/?source=iedfolrf0000001
16034,"Back Near $1,000, Is Costco Stock a Buy Now? | The Motley Fool",recap/review,NO,0,informative,Costco January sales growth,"Costco reported a 9.3% year-over-year increase in net sales for January, reaching $21.3 billion, with digitally enabled comparable sales showing particularly strong growth of 33.1% after adjustments.","In the four-week retail month of January (ended Feb. 1, 2026), net sales rose 9.3% year over year to $21.3 billion.
Costco's digitally enabled comparable sales were especially strong in January, rising 34.4% as reported, or 33.1% when adjusted for gas and foreign exchange.",evidance-event,https://www.fool.com/investing/2026/02/19/back-near-1000-is-costco-stock-a-buy-now/?source=iedfolrf0000001
16034,"Back Near $1,000, Is Costco Stock a Buy Now? | The Motley Fool",recap/review,NO,1,informative,Costco Q1 fiscal 2025 results,"For its fiscal first quarter, Costco's net sales grew 8.2% to $66.0 billion, while membership fees increased by 14% year over year, indicating robust business performance.","Net sales during the period rose 8.2% year over year to $66.0 billion.
And membership fees rose even faster, growing at a rate of 14% year over year.",evidance-event,https://www.fool.com/investing/2026/02/19/back-near-1000-is-costco-stock-a-buy-now/?source=iedfolrf0000001
12959,"Have $1,000? These 3 Stocks Are Great for Any Portfolio | The Motley Fool",recap/review,NO,0,evidance-event,Ford Q3 automotive revenue,"Ford reported Q3 automotive revenue of $47.19 billion, significantly exceeding the $43.08 billion expected by analysts, indicating strong performance in its core business.","In the third quarter, Ford reported automotive revenue of $47.19 billion, handily outpacing expectations of $43.08 billion.",evidance-event,https://www.fool.com/investing/2025/12/09/have-1000-these-3-stocks-are-great-for-any/?source=iedfolrf0000001
12959,"Have $1,000? These 3 Stocks Are Great for Any Portfolio | The Motley Fool",recap/review,NO,1,evidance-event,Ford cash position,"Ford possesses $26.8 billion in cash, which provides financial flexibility and supports the safety of its dividend payout.","Fresh off an earnings beat, Ford is sitting on $26.8 billion in cash, indicating that its dividend payout is safe.
Perhaps the biggest thing here is the $26.8 billion in cash that Ford has at its disposal.",evidance-event,https://www.fool.com/investing/2025/12/09/have-1000-these-3-stocks-are-great-for-any/?source=iedfolrf0000001
12959,"Have $1,000? These 3 Stocks Are Great for Any Portfolio | The Motley Fool",recap/review,NO,2,evidance-event,JPMorgan Q3 earnings,"JPMorgan Chase reported a 16% year-over-year increase in Q3 earnings to $5.07 per diluted share, demonstrating solid profitability.","Earnings looked good in the third quarter, gaining 16% year over year to $5.07 per diluted share.",evidance-event,https://www.fool.com/investing/2025/12/09/have-1000-these-3-stocks-are-great-for-any/?source=iedfolrf0000001
12959,"Have $1,000? These 3 Stocks Are Great for Any Portfolio | The Motley Fool",recap/review,NO,3,evidance-event,Nvidia Q2 revenue and net income,"Nvidia's Q2 results showed substantial year-over-year growth, with revenue up 56% to $46.7 billion and net income up 59% to $26.42 billion, driven by AI demand.","Second quarter revenue results were up 56% year over year to $46.7 billion.
Net income increased a strong 59% to $26.42 billion.",evidance-event,https://www.fool.com/investing/2025/12/09/have-1000-these-3-stocks-are-great-for-any/?source=iedfolrf0000001
7024,This AI Stock Is One of the Most Popular Among Billionaires Right Now (Hint: It's Not Nvidia) | The Motley Fool,recap/review,NO,0,informative,Billionaire investment in Amazon AI,"Several prominent billionaires have increased their positions in Amazon, signaling a belief in the company's future AI growth and its benefits to e-commerce and cloud computing businesses.","Today, this stock is among the top holdings of billionaires including Chase Coleman of Tiger Global Management, Philippe Laffont of Coatue Management, and Stephen Mandel Jr. of Lone Pine Capital.
Chase Coleman of Tiger Management in the first quarter slightly increased his position in Amazon, by 2.7%, to 6,588,488 shares.
Philippe Laffont of Coatue Management boosted his Amazon holding by 0.8% to 10,753,808 shares.
Stephen Mandel Jr. of Lone Pine increased his Amazon position by nearly 15% to 4,352,740 shares.",,https://www.fool.com/investing/2025/07/02/this-ai-stock-is-one-of-the-most-popular-among-bil/?source=iedfolrf0000001
7024,This AI Stock Is One of the Most Popular Among Billionaires Right Now (Hint: It's Not Nvidia) | The Motley Fool,recap/review,NO,1,informative,AWS AI revenue run rate,"Amazon Web Services (AWS) has achieved an annual revenue run rate of $117 billion, driven significantly by its AI product and service offerings.","In the recent quarter, AWS reached an annual revenue run rate of $117 billion thanks to its AI portfolio.",evidance-event,https://www.fool.com/investing/2025/07/02/this-ai-stock-is-one-of-the-most-popular-among-bil/?source=iedfolrf0000001
8816,Think It's Too Late to Buy This Leading Artificial Intelligence (AI) Stock? Here's the Biggest Reason Why There's Still Time | The Motley Fool,recap/review,NO,0,informative,Big Tech data center spending,"Microsoft, Amazon, Meta, and Alphabet are significantly increasing capital expenditures, with a substantial portion allocated to AI-enabled data center infrastructure, indicating continued demand for related hardware.","Microsoft plans to spend around $80 billion this year to build out AI-enabled data centers.
Amazon's capex for the year will be well over $110 billion.
Meta's capex could be up to $72 billion this year.
Alphabet recently raised its spending target for the year from $75 billion to $85 billion.",DROP,https://www.fool.com/investing/2025/08/26/think-its-too-late-to-buy-this-leading-ai-stock/?source=iedfolrf0000001
11327,Figma Just Spent $200 Million on an AI Start-Up. Here's Why It Could Be What Investors Have Been Waiting For. | The Motley Fool,recap/review,NO,0,informative,Figma acquires AI startup Weavy,"Figma announced the acquisition of Weavy, an AI platform, for an estimated $200 million, as part of its broader strategy to integrate AI into its design tools and compete with rivals like Adobe.","On Thursday, Figma announced its acquisition of Weavy, which it describes as a platform that brings generative AI and professional editing tools together.
It did not say what it paid, though estimates peg the value at around $200 million.
Now renamed Figma Weave, the new product will complement the company's tools for building out image, video, animation, and other forms of media.",evidance-event,https://www.fool.com/investing/2025/10/30/figma-just-spent-200-million-on-an-ai-start-up-her/?source=iedfolrf0000001
6449,Why MongoDB Rallied This Week | The Motley Fool,recap/review,NO,0,evidance-event,Q1 Earnings Beat and Raised Guidance,"MongoDB reported strong fiscal first-quarter results, exceeding analyst expectations for revenue and earnings, and raised its full-year guidance, indicating a positive demand signal and potential reacceleration.","MongoDB reported its fiscal first-quarter earnings on Wednesday, trouncing analyst estimates and showing some reacceleration from the prior quarter.
Revenue grew 22% to $549 million, fueled by consumption-based MongoDB Atlas growth of 26%.
That overall revenue figure was well above expectations, as well as the prior guidance given by the company of $524 million to $529 million.
Non-GAAP (adjusted) earnings per share of $1 nearly doubled, and trounced expectations by $0.34.
Management also raised full-year revenue guidance from $2.26 billion to $2.27 billion at the midpoint, and adjusted earnings-per-share figures from $2.51 to $3.03 at the midpoint.",evidance-event,https://www.fool.com/investing/2025/06/06/why-mongodb-rallied-this-week/?source=iedfolrf0000001
6449,Why MongoDB Rallied This Week | The Motley Fool,recap/review,NO,1,informative,Record Customer Additions,"MongoDB experienced its highest net customer additions in over six years, particularly among self-serve customers, suggesting increased adoption driven by AI development needs.","On the conference call, MongoDB noted its net customer additions were the highest in over six years, especially self-serve customers.",evidance-event,https://www.fool.com/investing/2025/06/06/why-mongodb-rallied-this-week/?source=iedfolrf0000001
3373,Best Stock to Buy Right Now: Amazon vs. Home Depot | The Motley Fool,recap/review,NO,0,evidance-event,Amazon Q4 results,"Amazon reported Q4 results that exceeded analyst expectations for both sales and earnings per share, indicating strong business performance.","Amazon recently reported its fourth-quarter results, with sales rising 10% to $187.8 billion and earnings per share up 54% to $1.86, both ahead of Wall Street's consensus estimates.",evidance-event,https://www.fool.com/investing/2025/02/17/best-stock-to-buy-right-now-amazon-vs-home-depot/?source=iedfolrf0000001
